datahora;satelite;pais;estado;municipio;bioma;diasemchuva;precipitacao;riscofogo;latitude;longitude;frp;latitude1;longitude2
27/06/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;34;0;-999;-15.799;-47.997;7,4;-15,799;-47,997
22/07/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;62;0;1;-15.621;-47.814;5,8;-15,621;-47,814
22/07/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-15.738;-48.138;9,9;-15,738;-48,138
22/07/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;14;0;1;-15,94;-48.066;8,8;-15,94;-48,066
10/07/2018 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;50;0;1;-15,61;-48.032;38;-15,61;-48,032
10/07/2018 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;50;0;1;-15.612;-48.057;29,4;-15,612;-48,057
13/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;50;0;-999;-15.808;-47.994;6,2;-15,808;-47,994
13/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;49;0;-999;-15.799;-47.996;13;-15,799;-47,996
13/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;53;0;0,9;-15.662;-48.133;7,3;-15,662;-48,133
13/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;53;0;1;-16.037;-47.987;69,8;-16,037;-47,987
13/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;53;0;1;-16.039;-47.996;36,2;-16,039;-47,996
16/07/2018 17:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;55;1,1;0,9;-15.883;-48.241;26,8;-15,883;-48,241
29/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;69;0;1;-16.023;-48.202;10,1;-16,023;-48,202
24/07/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;64;0;1;-15.668;-47.563;15,7;-15,668;-47,563
24/07/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;64;0;1;-15.677;-47.548;73,1;-15,677;-47,548
24/07/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-16.039;-47.987;25,5;-16,039;-47,987
29/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;61;0;1;-15.936;-48.241;16,2;-15,936;-48,241
29/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;62;0;1;-15.938;-48,25;17,9;-15,938;-48,25
29/07/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;69;0;1;-16.022;-48.193;51;-16,022;-48,193
24/07/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;64;0;1;-15.666;-47,55;193,2;-15,666;-47,55
25/07/2018 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;29;0;1;-15.797;-48.174;23,4;-15,797;-48,174
25/07/2018 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;32;0;1;-15,8;-48.167;30,3;-15,8;-48,167
05/08/2018 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;19;0,1;1;-15.976;-47.747;18,6;-15,976;-47,747
05/08/2018 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;19;0,1;0,9;-15.978;-47.757;21,9;-15,978;-47,757
07/08/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;78;0;1;-15.595;-47.402;13;-15,595;-47,402
07/08/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;11;0;1;-16;-47.742;14,5;-16;-47,742
31/07/2018 16:45;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;45;0;1;-15.885;-48.219;23,1;-15,885;-48,219
31/07/2018 16:45;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;41;0;1;-15.886;-48.231;11,4;-15,886;-48,231
20/08/2018 16:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;1;0;1;-15.576;-47.517;86,3;-15,576;-47,517
20/08/2018 16:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;1;0;1;-15.578;-47.524;85,5;-15,578;-47,524
11/08/2018 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0,1;1;-16.025;-48.247;25,5;-16,025;-48,247
23/08/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;1;-15.907;-48.213;13,8;-15,907;-48,213
23/08/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-16.036;-47.547;30,6;-16,036;-47,547
28/08/2018 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.593;-48.187;89,5;-15,593;-48,187
28/08/2018 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.595;-48.199;40,9;-15,595;-48,199
28/08/2018 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.604;-47.662;11,9;-15,604;-47,662
28/08/2018 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;9;0,1;1;-15.754;-47.712;11,7;-15,754;-47,712
03/09/2018 16:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-15.633;-47.822;39,6;-15,633;-47,822
03/09/2018 16:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;15;0;1;-15.677;-48.095;27,7;-15,677;-48,095
02/09/2018 17:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;14;0;1;-15.743;-47.788;139,5;-15,743;-47,788
06/09/2018 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;17;0;-999;-15.757;-47.879;9,6;-15,757;-47,879
01/09/2018 16:45;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;13;0;0,9;-15.881;-48.048;16,4;-15,881;-48,048
01/09/2018 16:45;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;13;0;1;-15.975;-48.064;8,2;-15,975;-48,064
01/09/2018 16:45;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;13;0;1;-15.976;-48.076;16,1;-15,976;-48,076
30/08/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;13;0;1;-15.922;-47.605;10;-15,922;-47,605
30/08/2018 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;11;0;1;-15.931;-48.051;72,9;-15,931;-48,051
10/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.521;-47,9;20,5;-15,521;-47,9
10/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;23;0;1;-15.587;-47,87;15;-15,587;-47,87
10/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.701;-48.154;13,1;-15,701;-48,154
10/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;21;0;1;-16.006;-48.035;17,2;-16,006;-48,035
04/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;17;0;1;-15.593;-47.516;32,5;-15,593;-47,516
04/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;17;0;1;-15.594;-47.506;25,7;-15,594;-47,506
04/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;17;0;1;-15.597;-47.522;13,8;-15,597;-47,522
04/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-15.689;-48.091;20,7;-15,689;-48,091
04/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-15.692;-48.098;12,9;-15,692;-48,098
04/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0,1;1;-15.727;-47.762;12;-15,727;-47,762
04/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0,1;-999;-15,73;-47.767;12,9;-15,73;-47,767
04/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-15.968;-48.163;13,5;-15,968;-48,163
06/09/2018 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;19;0;1;-15.625;-47.841;7,7;-15,625;-47,841
09/09/2018 17:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;21;0;1;-15.809;-48.183;53;-15,809;-48,183
09/09/2018 17:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;21;0;1;-15,81;-48.207;60,9;-15,81;-48,207
09/09/2018 17:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;21;0;1;-15.814;-48.213;41,7;-15,814;-48,213
05/09/2018 16:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;19;0;1;-15.795;-47.566;51,5;-15,795;-47,566
05/09/2018 16:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;19;0;1;-15.798;-47,57;55,5;-15,798;-47,57
05/09/2018 16:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;17;0;1;-15.753;-47.727;47,6;-15,753;-47,727
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;21;0;1;-15,58;-47.453;27,8;-15,58;-47,453
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;21;0;1;-15.582;-47.462;63,6;-15,582;-47,462
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.831;-47.611;17,3;-15,831;-47,611
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.832;-47,62;13,6;-15,832;-47,62
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.833;-47,63;100;-15,833;-47,63
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.835;-47.639;11,1;-15,835;-47,639
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.917;-47,63;52,2;-15,917;-47,63
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.918;-47,64;32,4;-15,918;-47,64
08/09/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;22;0;1;-15.926;-47.629;9,1;-15,926;-47,629
20/09/2018 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;1;2,1;0,3;-15.523;-48.005;30,7;-15,523;-48,005
26/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;5;0;1;-15.635;-48.131;43,2;-15,635;-48,131
26/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;5;0;0,9;-15.637;-48.146;22,3;-15,637;-48,146
26/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;5;0;1;-15.796;-48.237;31,8;-15,796;-48,237
26/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-16.029;-48.179;122,3;-16,029;-48,179
26/09/2018 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-16.031;-48.194;109,2;-16,031;-48,194
03/05/2018 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;0;0;1;-15.951;-47.777;4,9;-15,951;-47,777
11/07/2018 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;51;0;0,8;-15.653;-48.141;29,3;-15,653;-48,141
11/07/2018 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;51;0;0,9;-15.654;-48.134;28,1;-15,654;-48,134
11/07/2018 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;51;0;0,8;-15.656;-48.145;35,1;-15,656;-48,145
